Utterence name (file name),Speaker name,Model,Language,Gender,Age,Noise Type,Source link,label,utt,path
TTS_styletts2_4.wav,TTS voice,Diffusion-GAN,English,Female,Adult,,https://huggingface.co/spaces/styletts2/styletts2,spoof,TTS_styletts2_4,./2024_FakeSample/TTS_Sample/TTS_styletts2_4.wav
TTS_styletts2_5.wav,TTS voice,Diffusion-GAN,English,Female,Adult,,https://huggingface.co/spaces/styletts2/styletts2,spoof,TTS_styletts2_5,./2024_FakeSample/TTS_Sample/TTS_styletts2_5.wav
TTS_styletts2_6.wav,TTS voice,Diffusion-GAN,English,Female,Adult,,https://huggingface.co/spaces/styletts2/styletts2,spoof,TTS_styletts2_6,./2024_FakeSample/TTS_Sample/TTS_styletts2_6.wav
TTS_styletts2_7.wav,TTS voice,Diffusion-GAN,English,Female,Adult,,https://huggingface.co/spaces/styletts2/styletts2,spoof,TTS_styletts2_7,./2024_FakeSample/TTS_Sample/TTS_styletts2_7.wav
TTS_taewon_1.wav,taewon,Diffusion-GAN,English,Male,Adult,,https://huggingface.co/spaces/styletts2/styletts2,spoof,TTS_taewon_1,./2024_FakeSample/TTS_Sample/TTS_taewon_1.wav
TTS_taewon_2.wav,taewon,Diffusion-GAN,English,Male,Adult,,https://huggingface.co/spaces/styletts2/styletts2,spoof,TTS_taewon_2,./2024_FakeSample/TTS_Sample/TTS_taewon_2.wav
TTS_taewon_3.wav,taewon,Diffusion-GAN,English,Male,Adult,,https://huggingface.co/spaces/styletts2/styletts2,spoof,TTS_taewon_3,./2024_FakeSample/TTS_Sample/TTS_taewon_3.wav
TTS_taewon_4.wav,taewon,Diffusion-GAN,English,Male,Adult,,https://huggingface.co/spaces/styletts2/styletts2,spoof,TTS_taewon_4,./2024_FakeSample/TTS_Sample/TTS_taewon_4.wav
TTS_taewon_5.wav,taewon,Diffusion-GAN,English,Male,Adult,,https://huggingface.co/spaces/styletts2/styletts2,spoof,TTS_taewon_5,./2024_FakeSample/TTS_Sample/TTS_taewon_5.wav
TTS_taewon_6.wav,taewon,Diffusion-GAN,English,Male,Adult,,https://huggingface.co/spaces/styletts2/styletts2,spoof,TTS_taewon_6,./2024_FakeSample/TTS_Sample/TTS_taewon_6.wav
TTS_MorganFreeman_1.wav,MorganFreeman,Diffusion-GAN,English,Male,Elder,,https://huggingface.co/spaces/styletts2/styletts2,spoof,TTS_MorganFreeman_1,./2024_FakeSample/TTS_Sample/TTS_MorganFreeman_1.wav
TTS_MorganFreeman_2.wav,MorganFreeman,Diffusion-GAN,English,Male,Elder,,https://huggingface.co/spaces/styletts2/styletts2,spoof,TTS_MorganFreeman_2,./2024_FakeSample/TTS_Sample/TTS_MorganFreeman_2.wav
TTS_MorganFreeman_3.wav,MorganFreeman,Diffusion-GAN,English,Male,Elder,,https://huggingface.co/spaces/styletts2/styletts2,spoof,TTS_MorganFreeman_3,./2024_FakeSample/TTS_Sample/TTS_MorganFreeman_3.wav
TTS_MorganFreeman_4.wav,MorganFreeman,Diffusion-GAN,English,Male,Elder,,https://huggingface.co/spaces/styletts2/styletts2,spoof,TTS_MorganFreeman_4,./2024_FakeSample/TTS_Sample/TTS_MorganFreeman_4.wav
TTS_MorganFreeman_5.wav,MorganFreeman,Diffusion-GAN,English,Male,Elder,,https://huggingface.co/spaces/styletts2/styletts2,spoof,TTS_MorganFreeman_5,./2024_FakeSample/TTS_Sample/TTS_MorganFreeman_5.wav
TTS_MorganFreeman_6.wav,MorganFreeman,Diffusion-GAN,English,Male,Elder,,https://huggingface.co/spaces/styletts2/styletts2,spoof,TTS_MorganFreeman_6,./2024_FakeSample/TTS_Sample/TTS_MorganFreeman_6.wav
TTS_MorganFreeman_7.wav,MorganFreeman,Diffusion-GAN,English,Male,Elder,,https://huggingface.co/spaces/styletts2/styletts2,spoof,TTS_MorganFreeman_7,./2024_FakeSample/TTS_Sample/TTS_MorganFreeman_7.wav
TTS_MorganFreeman_8.wav,MorganFreeman,Diffusion-GAN,English,Male,Elder,,https://huggingface.co/spaces/styletts2/styletts2,spoof,TTS_MorganFreeman_8,./2024_FakeSample/TTS_Sample/TTS_MorganFreeman_8.wav
TTS_Judith_Dench_1.wav,Judith Dench,Diffusion-GAN,English,Female,Elder,,https://huggingface.co/spaces/styletts2/styletts2,spoof,TTS_Judith_Dench_1,./2024_FakeSample/TTS_Sample/TTS_Judith_Dench_1.wav
TTS_Judith_Dench_2.wav,Judith Dench,Diffusion-GAN,English,Female,Elder,,https://huggingface.co/spaces/styletts2/styletts2,spoof,TTS_Judith_Dench_2,./2024_FakeSample/TTS_Sample/TTS_Judith_Dench_2.wav
TTS_Judith_Dench_3.wav,Judith Dench,Diffusion-GAN,English,Female,Elder,,https://huggingface.co/spaces/styletts2/styletts2,spoof,TTS_Judith_Dench_3,./2024_FakeSample/TTS_Sample/TTS_Judith_Dench_3.wav
TTS_Judith_Dench_4.wav,Judith Dench,Diffusion-GAN,English,Female,Elder,,https://huggingface.co/spaces/styletts2/styletts2,spoof,TTS_Judith_Dench_4,./2024_FakeSample/TTS_Sample/TTS_Judith_Dench_4.wav
TTS_Judith_Dench_5.wav,Judith Dench,Diffusion-GAN,English,Female,Elder,,https://huggingface.co/spaces/styletts2/styletts2,spoof,TTS_Judith_Dench_5,./2024_FakeSample/TTS_Sample/TTS_Judith_Dench_5.wav
TTS_Judith_Dench_6.wav,Judith Dench,Diffusion-GAN,English,Female,Elder,,https://huggingface.co/spaces/styletts2/styletts2,spoof,TTS_Judith_Dench_6,./2024_FakeSample/TTS_Sample/TTS_Judith_Dench_6.wav
TTS_Judith_Dench_7.wav,Judith Dench,Diffusion-GAN,English,Female,Elder,,https://huggingface.co/spaces/styletts2/styletts2,spoof,TTS_Judith_Dench_7,./2024_FakeSample/TTS_Sample/TTS_Judith_Dench_7.wav
TTS_sua_1.wav,sua,VITS,Korean,Female,Teenager,,https://huggingface.co/spaces/skytnt/moe-tts,spoof,TTS_sua_1,./2024_FakeSample/TTS_Sample/TTS_sua_1.wav
TTS_sua_2.wav,sua,VITS,Korean,Female,Teenager,,https://huggingface.co/spaces/skytnt/moe-tts,spoof,TTS_sua_2,./2024_FakeSample/TTS_Sample/TTS_sua_2.wav
TTS_sua_3.wav,sua,VITS,Korean,Female,Teenager,,https://huggingface.co/spaces/skytnt/moe-tts,spoof,TTS_sua_3,./2024_FakeSample/TTS_Sample/TTS_sua_3.wav
TTS_sua_4.wav,sua,VITS,Korean,Female,Teenager,,https://huggingface.co/spaces/skytnt/moe-tts,spoof,TTS_sua_4,./2024_FakeSample/TTS_Sample/TTS_sua_4.wav
TTS_sua_5.wav,sua,VITS,Korean,Female,Teenager,,https://huggingface.co/spaces/skytnt/moe-tts,spoof,TTS_sua_5,./2024_FakeSample/TTS_Sample/TTS_sua_5.wav
TTS_sua_6.wav,sua,VITS,Korean,Female,Teenager,,https://huggingface.co/spaces/skytnt/moe-tts,spoof,TTS_sua_6,./2024_FakeSample/TTS_Sample/TTS_sua_6.wav
TTS_sua_7.wav,sua,VITS,Korean,Female,Teenager,,https://huggingface.co/spaces/skytnt/moe-tts,spoof,TTS_sua_7,./2024_FakeSample/TTS_Sample/TTS_sua_7.wav
TTS_chinesewomen_1.wav,,VITS,Chinese,Female,Adult,,https://huggingface.co/spaces/Ailyth/Multi-voice-TTS,spoof,TTS_chinesewomen_1,./2024_FakeSample/TTS_Sample/TTS_chinesewomen_1.wav
TTS_chinesewomen_2.wav,,VITS,Chinese,Female,Adult,,https://huggingface.co/spaces/Ailyth/Multi-voice-TTS,spoof,TTS_chinesewomen_2,./2024_FakeSample/TTS_Sample/TTS_chinesewomen_2.wav
TTS_chinesewomen_3.wav,,VITS,Chinese,Female,Adult,,https://huggingface.co/spaces/Ailyth/Multi-voice-TTS,spoof,TTS_chinesewomen_3,./2024_FakeSample/TTS_Sample/TTS_chinesewomen_3.wav
TTS_chinesewomen_4.wav,,VITS,Chinese,Female,Adult,,https://huggingface.co/spaces/Ailyth/Multi-voice-TTS,spoof,TTS_chinesewomen_4,./2024_FakeSample/TTS_Sample/TTS_chinesewomen_4.wav
TTS_chinesewomen_5.wav,,VITS,Chinese,Female,Adult,,https://huggingface.co/spaces/Ailyth/Multi-voice-TTS,spoof,TTS_chinesewomen_5,./2024_FakeSample/TTS_Sample/TTS_chinesewomen_5.wav
TTS_chinesewomen_6.wav,,VITS,Chinese,Female,Adult,,https://huggingface.co/spaces/Ailyth/Multi-voice-TTS,spoof,TTS_chinesewomen_6,./2024_FakeSample/TTS_Sample/TTS_chinesewomen_6.wav
TTS_chinesewomen_7.wav,,VITS,Chinese,Female,Adult,,https://huggingface.co/spaces/Ailyth/Multi-voice-TTS,spoof,TTS_chinesewomen_7,./2024_FakeSample/TTS_Sample/TTS_chinesewomen_7.wav
TTS_miko_1.wav,miko,VITS,Japanese,Female,Adult,,https://huggingface.co/spaces/Plachta/VITS-Umamusume-voice-synthesizer,spoof,TTS_miko_1,./2024_FakeSample/TTS_Sample/TTS_miko_1.wav
TTS_miko_2.wav,miko,VITS,Japanese,Female,Adult,,https://huggingface.co/spaces/Plachta/VITS-Umamusume-voice-synthesizer,spoof,TTS_miko_2,./2024_FakeSample/TTS_Sample/TTS_miko_2.wav
TTS_miko_3.wav,miko,VITS,Japanese,Female,Adult,,https://huggingface.co/spaces/Plachta/VITS-Umamusume-voice-synthesizer,spoof,TTS_miko_3,./2024_FakeSample/TTS_Sample/TTS_miko_3.wav
TTS_miko_4.wav,miko,VITS,Japanese,Female,Adult,,https://huggingface.co/spaces/Plachta/VITS-Umamusume-voice-synthesizer,spoof,TTS_miko_4,./2024_FakeSample/TTS_Sample/TTS_miko_4.wav
TTS_miko_5.wav,miko,VITS,Japanese,Female,Adult,,https://huggingface.co/spaces/Plachta/VITS-Umamusume-voice-synthesizer,spoof,TTS_miko_5,./2024_FakeSample/TTS_Sample/TTS_miko_5.wav
TTS_miko_6.wav,miko,VITS,Japanese,Female,Adult,,https://huggingface.co/spaces/Plachta/VITS-Umamusume-voice-synthesizer,spoof,TTS_miko_6,./2024_FakeSample/TTS_Sample/TTS_miko_6.wav
TTS_miko_7.wav,miko,VITS,Japanese,Female,Adult,,https://huggingface.co/spaces/Plachta/VITS-Umamusume-voice-synthesizer,spoof,TTS_miko_7,./2024_FakeSample/TTS_Sample/TTS_miko_7.wav
TTS_russian_1.wav,TTS_russian,VITS,Russian,Male,Adult,,https://github.com/hungdinhxuan/MMS_TTS/blob/main/inference.py,spoof,TTS_russian_1,./2024_FakeSample/TTS_Sample/TTS_russian_1.wav
TTS_russian_2.wav,TTS_russian,VITS,Russian,Male,Adult,,https://github.com/hungdinhxuan/MMS_TTS/blob/main/inference.py,spoof,TTS_russian_2,./2024_FakeSample/TTS_Sample/TTS_russian_2.wav
TTS_russian_3.wav,TTS_russian,VITS,Russian,Male,Adult,,https://github.com/hungdinhxuan/MMS_TTS/blob/main/inference.py,spoof,TTS_russian_3,./2024_FakeSample/TTS_Sample/TTS_russian_3.wav
TTS_russian_4.wav,TTS_russian,VITS,Russian,Male,Adult,,https://github.com/hungdinhxuan/MMS_TTS/blob/main/inference.py,spoof,TTS_russian_4,./2024_FakeSample/TTS_Sample/TTS_russian_4.wav
TTS_russian_5.wav,TTS_russian,VITS,Russian,Male,Adult,,https://github.com/hungdinhxuan/MMS_TTS/blob/main/inference.py,spoof,TTS_russian_5,./2024_FakeSample/TTS_Sample/TTS_russian_5.wav
TTS_russian_6.wav,TTS_russian,VITS,Russian,Male,Adult,,https://github.com/hungdinhxuan/MMS_TTS/blob/main/inference.py,spoof,TTS_russian_6,./2024_FakeSample/TTS_Sample/TTS_russian_6.wav
TTS_russian_7.wav,TTS_russian,VITS,Russian,Male,Adult,,https://github.com/hungdinhxuan/MMS_TTS/blob/main/inference.py,spoof,TTS_russian_7,./2024_FakeSample/TTS_Sample/TTS_russian_7.wav
TTS_russian_8.wav,TTS_russian,VITS,Russian,Male,Adult,,https://github.com/hungdinhxuan/MMS_TTS/blob/main/inference.py,spoof,TTS_russian_8,./2024_FakeSample/TTS_Sample/TTS_russian_8.wav
TTS_russian_9.wav,TTS_russian,VITS,Russian,Male,Adult,,https://github.com/hungdinhxuan/MMS_TTS/blob/main/inference.py,spoof,TTS_russian_9,./2024_FakeSample/TTS_Sample/TTS_russian_9.wav
TTS_eng_1.wav,TTS_english,VITS,English,Male,Adult,,https://github.com/hungdinhxuan/MMS_TTS/blob/main/inference.py,spoof,TTS_eng_1,./2024_FakeSample/TTS_Sample/TTS_eng_1.wav
TTS_eng_2.wav,TTS_english,VITS,English,Male,Adult,,https://github.com/hungdinhxuan/MMS_TTS/blob/main/inference.py,spoof,TTS_eng_2,./2024_FakeSample/TTS_Sample/TTS_eng_2.wav
TTS_eng_3.wav,TTS_english,VITS,English,Male,Adult,,https://github.com/hungdinhxuan/MMS_TTS/blob/main/inference.py,spoof,TTS_eng_3,./2024_FakeSample/TTS_Sample/TTS_eng_3.wav
TTS_eng_4.wav,TTS_english,VITS,English,Male,Adult,,https://github.com/hungdinhxuan/MMS_TTS/blob/main/inference.py,spoof,TTS_eng_4,./2024_FakeSample/TTS_Sample/TTS_eng_4.wav
TTS_eng_5.wav,TTS_english,VITS,English,Male,Adult,,https://github.com/hungdinhxuan/MMS_TTS/blob/main/inference.py,spoof,TTS_eng_5,./2024_FakeSample/TTS_Sample/TTS_eng_5.wav
TTS_eng_6.wav,TTS_english,VITS,English,Male,Adult,,https://github.com/hungdinhxuan/MMS_TTS/blob/main/inference.py,spoof,TTS_eng_6,./2024_FakeSample/TTS_Sample/TTS_eng_6.wav
TTS_eng_7.wav,TTS_english,VITS,English,Male,Adult,,https://github.com/hungdinhxuan/MMS_TTS/blob/main/inference.py,spoof,TTS_eng_7,./2024_FakeSample/TTS_Sample/TTS_eng_7.wav
TTS_eng_8.wav,TTS_english,VITS,English,Male,Adult,,https://github.com/hungdinhxuan/MMS_TTS/blob/main/inference.py,spoof,TTS_eng_8,./2024_FakeSample/TTS_Sample/TTS_eng_8.wav
TTS_eng_9.wav,TTS_english,VITS,English,Male,Adult,,https://github.com/hungdinhxuan/MMS_TTS/blob/main/inference.py,spoof,TTS_eng_9,./2024_FakeSample/TTS_Sample/TTS_eng_9.wav
TTS_arab_1.wav,TTS_arab,VITS,Arab,Male,Adult,,https://github.com/hungdinhxuan/MMS_TTS/blob/main/inference.py,spoof,TTS_arab_1,./2024_FakeSample/TTS_Sample/TTS_arab_1.wav
TTS_arab_2.wav,TTS_arab,VITS,Arab,Male,Adult,,https://github.com/hungdinhxuan/MMS_TTS/blob/main/inference.py,spoof,TTS_arab_2,./2024_FakeSample/TTS_Sample/TTS_arab_2.wav
TTS_arab_3.wav,TTS_arab,VITS,Arab,Male,Adult,,https://github.com/hungdinhxuan/MMS_TTS/blob/main/inference.py,spoof,TTS_arab_3,./2024_FakeSample/TTS_Sample/TTS_arab_3.wav
TTS_arab_4.wav,TTS_arab,VITS,Arab,Male,Adult,,https://github.com/hungdinhxuan/MMS_TTS/blob/main/inference.py,spoof,TTS_arab_4,./2024_FakeSample/TTS_Sample/TTS_arab_4.wav
TTS_arab_5.wav,TTS_arab,VITS,Arab,Male,Adult,,https://github.com/hungdinhxuan/MMS_TTS/blob/main/inference.py,spoof,TTS_arab_5,./2024_FakeSample/TTS_Sample/TTS_arab_5.wav
TTS_arab_6.wav,TTS_arab,VITS,Arab,Male,Adult,,https://github.com/hungdinhxuan/MMS_TTS/blob/main/inference.py,spoof,TTS_arab_6,./2024_FakeSample/TTS_Sample/TTS_arab_6.wav
TTS_arab_7.wav,TTS_arab,VITS,Arab,Male,Adult,,https://github.com/hungdinhxuan/MMS_TTS/blob/main/inference.py,spoof,TTS_arab_7,./2024_FakeSample/TTS_Sample/TTS_arab_7.wav
TTS_arab_8.wav,TTS_arab,VITS,Arab,Male,Adult,,https://github.com/hungdinhxuan/MMS_TTS/blob/main/inference.py,spoof,TTS_arab_8,./2024_FakeSample/TTS_Sample/TTS_arab_8.wav
TTS_arab_9.wav,TTS_arab,VITS,Arab,Male,Adult,,https://github.com/hungdinhxuan/MMS_TTS/blob/main/inference.py,spoof,TTS_arab_9,./2024_FakeSample/TTS_Sample/TTS_arab_9.wav
TTS_Hindi_1.wav,TTS_Hindi,VITS,Hindi,Male,Adult,,https://github.com/hungdinhxuan/MMS_TTS/blob/main/inference.py,spoof,TTS_Hindi_1,./2024_FakeSample/TTS_Sample/TTS_Hindi_1.wav
TTS_Hindi_2.wav,TTS_Hindi,VITS,Hindi,Male,Adult,,https://github.com/hungdinhxuan/MMS_TTS/blob/main/inference.py,spoof,TTS_Hindi_2,./2024_FakeSample/TTS_Sample/TTS_Hindi_2.wav
TTS_Hindi_3.wav,TTS_Hindi,VITS,Hindi,Male,Adult,,https://github.com/hungdinhxuan/MMS_TTS/blob/main/inference.py,spoof,TTS_Hindi_3,./2024_FakeSample/TTS_Sample/TTS_Hindi_3.wav
TTS_Hindi_4.wav,TTS_Hindi,VITS,Hindi,Male,Adult,,https://github.com/hungdinhxuan/MMS_TTS/blob/main/inference.py,spoof,TTS_Hindi_4,./2024_FakeSample/TTS_Sample/TTS_Hindi_4.wav
TTS_Hindi_5.wav,TTS_Hindi,VITS,Hindi,Male,Adult,,https://github.com/hungdinhxuan/MMS_TTS/blob/main/inference.py,spoof,TTS_Hindi_5,./2024_FakeSample/TTS_Sample/TTS_Hindi_5.wav
TTS_Hindi_6.wav,TTS_Hindi,VITS,Hindi,Male,Adult,,https://github.com/hungdinhxuan/MMS_TTS/blob/main/inference.py,spoof,TTS_Hindi_6,./2024_FakeSample/TTS_Sample/TTS_Hindi_6.wav
TTS_Hindi_7.wav,TTS_Hindi,VITS,Hindi,Male,Adult,,https://github.com/hungdinhxuan/MMS_TTS/blob/main/inference.py,spoof,TTS_Hindi_7,./2024_FakeSample/TTS_Sample/TTS_Hindi_7.wav
TTS_Hindi_8.wav,TTS_Hindi,VITS,Hindi,Male,Adult,,https://github.com/hungdinhxuan/MMS_TTS/blob/main/inference.py,spoof,TTS_Hindi_8,./2024_FakeSample/TTS_Sample/TTS_Hindi_8.wav
TTS_Hindi_9.wav,TTS_Hindi,VITS,Hindi,Male,Adult,,https://github.com/hungdinhxuan/MMS_TTS/blob/main/inference.py,spoof,TTS_Hindi_9,./2024_FakeSample/TTS_Sample/TTS_Hindi_9.wav
TTS_vietnamese_m1_1.wav,TTS_Viet,VITS,Vietnamese,Male,Adult,,https://github.com/hungdinhxuan/MMS_TTS/blob/main/inference.py,spoof,TTS_vietnamese_m1_1,./2024_FakeSample/TTS_Sample/TTS_vietnamese_m1_1.wav
TTS_vietnamese_m1_2.wav,TTS_Viet,VITS,Vietnamese,Male,Adult,,https://github.com/hungdinhxuan/MMS_TTS/blob/main/inference.py,spoof,TTS_vietnamese_m1_2,./2024_FakeSample/TTS_Sample/TTS_vietnamese_m1_2.wav
TTS_vietnamese_m1_3.wav,TTS_Viet,VITS,Vietnamese,Male,Adult,,https://github.com/hungdinhxuan/MMS_TTS/blob/main/inference.py,spoof,TTS_vietnamese_m1_3,./2024_FakeSample/TTS_Sample/TTS_vietnamese_m1_3.wav
TTS_vietnamese_m1_4.wav,TTS_Viet,VITS,Vietnamese,Male,Adult,,https://github.com/hungdinhxuan/MMS_TTS/blob/main/inference.py,spoof,TTS_vietnamese_m1_4,./2024_FakeSample/TTS_Sample/TTS_vietnamese_m1_4.wav
TTS_vietnamese_m1_5.wav,TTS_Viet,VITS,Vietnamese,Male,Adult,,https://github.com/hungdinhxuan/MMS_TTS/blob/main/inference.py,spoof,TTS_vietnamese_m1_5,./2024_FakeSample/TTS_Sample/TTS_vietnamese_m1_5.wav
TTS_vietnamese_m1_6.wav,TTS_Viet,VITS,Vietnamese,Male,Adult,,https://github.com/hungdinhxuan/MMS_TTS/blob/main/inference.py,spoof,TTS_vietnamese_m1_6,./2024_FakeSample/TTS_Sample/TTS_vietnamese_m1_6.wav
TTS_vietnamese_m1_7.wav,TTS_Viet,VITS,Vietnamese,Male,Adult,,https://github.com/hungdinhxuan/MMS_TTS/blob/main/inference.py,spoof,TTS_vietnamese_m1_7,./2024_FakeSample/TTS_Sample/TTS_vietnamese_m1_7.wav
TTS_vietnamese_m1_8.wav,TTS_Viet,VITS,Vietnamese,Male,Adult,,https://github.com/hungdinhxuan/MMS_TTS/blob/main/inference.py,spoof,TTS_vietnamese_m1_8,./2024_FakeSample/TTS_Sample/TTS_vietnamese_m1_8.wav
TTS_vietnamese_m1_9.wav,TTS_Viet,VITS,Vietnamese,Male,Adult,,https://github.com/hungdinhxuan/MMS_TTS/blob/main/inference.py,spoof,TTS_vietnamese_m1_9,./2024_FakeSample/TTS_Sample/TTS_vietnamese_m1_9.wav
TTS_nod_1.wav,TTS_nod,VITS,Thai,Male,Adult,,https://github.com/hungdinhxuan/MMS_TTS/blob/main/inference.py,spoof,TTS_nod_1,./2024_FakeSample/TTS_Sample/TTS_nod_1.wav
TTS_nod_2.wav,TTS_nod,VITS,Thai,Male,Adult,,https://github.com/hungdinhxuan/MMS_TTS/blob/main/inference.py,spoof,TTS_nod_2,./2024_FakeSample/TTS_Sample/TTS_nod_2.wav
TTS_nod_3.wav,TTS_nod,VITS,Thai,Male,Adult,,https://github.com/hungdinhxuan/MMS_TTS/blob/main/inference.py,spoof,TTS_nod_3,./2024_FakeSample/TTS_Sample/TTS_nod_3.wav
TTS_nod_4.wav,TTS_nod,VITS,Thai,Male,Adult,,https://github.com/hungdinhxuan/MMS_TTS/blob/main/inference.py,spoof,TTS_nod_4,./2024_FakeSample/TTS_Sample/TTS_nod_4.wav
TTS_nod_5.wav,TTS_nod,VITS,Thai,Male,Adult,,https://github.com/hungdinhxuan/MMS_TTS/blob/main/inference.py,spoof,TTS_nod_5,./2024_FakeSample/TTS_Sample/TTS_nod_5.wav
TTS_nod_6.wav,TTS_nod,VITS,Thai,Male,Adult,,https://github.com/hungdinhxuan/MMS_TTS/blob/main/inference.py,spoof,TTS_nod_6,./2024_FakeSample/TTS_Sample/TTS_nod_6.wav
TTS_nod_7.wav,TTS_nod,VITS,Thai,Male,Adult,,https://github.com/hungdinhxuan/MMS_TTS/blob/main/inference.py,spoof,TTS_nod_7,./2024_FakeSample/TTS_Sample/TTS_nod_7.wav
TTS_nod_8.wav,TTS_nod,VITS,Thai,Male,Adult,,https://github.com/hungdinhxuan/MMS_TTS/blob/main/inference.py,spoof,TTS_nod_8,./2024_FakeSample/TTS_Sample/TTS_nod_8.wav
TTS_nod_9.wav,TTS_nod,VITS,Thai,Male,Adult,,https://github.com/hungdinhxuan/MMS_TTS/blob/main/inference.py,spoof,TTS_nod_9,./2024_FakeSample/TTS_Sample/TTS_nod_9.wav
TTS_French_m1_1.wav,TTS_fra,VITS,French,Male,Adult,,https://github.com/hungdinhxuan/MMS_TTS/blob/main/inference.py,spoof,TTS_French_m1_1,./2024_FakeSample/TTS_Sample/TTS_French_m1_1.wav
TTS_French_m1_2.wav,TTS_fra,VITS,French,Male,Adult,,https://github.com/hungdinhxuan/MMS_TTS/blob/main/inference.py,spoof,TTS_French_m1_2,./2024_FakeSample/TTS_Sample/TTS_French_m1_2.wav
TTS_French_m1_3.wav,TTS_fra,VITS,French,Male,Adult,,https://github.com/hungdinhxuan/MMS_TTS/blob/main/inference.py,spoof,TTS_French_m1_3,./2024_FakeSample/TTS_Sample/TTS_French_m1_3.wav
TTS_French_m1_4.wav,TTS_fra,VITS,French,Male,Adult,,https://github.com/hungdinhxuan/MMS_TTS/blob/main/inference.py,spoof,TTS_French_m1_4,./2024_FakeSample/TTS_Sample/TTS_French_m1_4.wav
TTS_French_m1_5.wav,TTS_fra,VITS,French,Male,Adult,,https://github.com/hungdinhxuan/MMS_TTS/blob/main/inference.py,spoof,TTS_French_m1_5,./2024_FakeSample/TTS_Sample/TTS_French_m1_5.wav
TTS_French_m1_6.wav,TTS_fra,VITS,French,Male,Adult,,https://github.com/hungdinhxuan/MMS_TTS/blob/main/inference.py,spoof,TTS_French_m1_6,./2024_FakeSample/TTS_Sample/TTS_French_m1_6.wav
TTS_French_m1_7.wav,TTS_fra,VITS,French,Male,Adult,,https://github.com/hungdinhxuan/MMS_TTS/blob/main/inference.py,spoof,TTS_French_m1_7,./2024_FakeSample/TTS_Sample/TTS_French_m1_7.wav
TTS_French_m1_8.wav,TTS_fra,VITS,French,Male,Adult,,https://github.com/hungdinhxuan/MMS_TTS/blob/main/inference.py,spoof,TTS_French_m1_8,./2024_FakeSample/TTS_Sample/TTS_French_m1_8.wav
TTS_French_m1_9.wav,TTS_fra,VITS,French,Male,Adult,,https://github.com/hungdinhxuan/MMS_TTS/blob/main/inference.py,spoof,TTS_French_m1_9,./2024_FakeSample/TTS_Sample/TTS_French_m1_9.wav
TTS_French_m2_1.wav,TTS_fra,VITS,French,Male,Adult,,https://github.com/hungdinhxuan/MMS_TTS/blob/main/inference.py,spoof,TTS_French_m2_1,./2024_FakeSample/TTS_Sample/TTS_French_m2_1.wav
TTS_French_m2_2.wav,TTS_fra,VITS,French,Male,Adult,,https://github.com/hungdinhxuan/MMS_TTS/blob/main/inference.py,spoof,TTS_French_m2_2,./2024_FakeSample/TTS_Sample/TTS_French_m2_2.wav
TTS_French_m2_3.wav,TTS_fra,VITS,French,Male,Adult,,https://github.com/hungdinhxuan/MMS_TTS/blob/main/inference.py,spoof,TTS_French_m2_3,./2024_FakeSample/TTS_Sample/TTS_French_m2_3.wav
TTS_French_m2_4.wav,TTS_fra,VITS,French,Male,Adult,,https://github.com/hungdinhxuan/MMS_TTS/blob/main/inference.py,spoof,TTS_French_m2_4,./2024_FakeSample/TTS_Sample/TTS_French_m2_4.wav
TTS_French_m2_5.wav,TTS_fra,VITS,French,Male,Adult,,https://github.com/hungdinhxuan/MMS_TTS/blob/main/inference.py,spoof,TTS_French_m2_5,./2024_FakeSample/TTS_Sample/TTS_French_m2_5.wav
TTS_French_m2_6.wav,TTS_fra,VITS,French,Male,Adult,,https://github.com/hungdinhxuan/MMS_TTS/blob/main/inference.py,spoof,TTS_French_m2_6,./2024_FakeSample/TTS_Sample/TTS_French_m2_6.wav
TTS_French_m2_7.wav,TTS_fra,VITS,French,Male,Adult,,https://github.com/hungdinhxuan/MMS_TTS/blob/main/inference.py,spoof,TTS_French_m2_7,./2024_FakeSample/TTS_Sample/TTS_French_m2_7.wav
TTS_French_m2_8.wav,TTS_fra,VITS,French,Male,Adult,,https://github.com/hungdinhxuan/MMS_TTS/blob/main/inference.py,spoof,TTS_French_m2_8,./2024_FakeSample/TTS_Sample/TTS_French_m2_8.wav
TTS_French_m2_9.wav,TTS_fra,VITS,French,Male,Adult,,https://github.com/hungdinhxuan/MMS_TTS/blob/main/inference.py,spoof,TTS_French_m2_9,./2024_FakeSample/TTS_Sample/TTS_French_m2_9.wav
TTS_German_m_1.wav,TTS_German,VITS,German,Male,Adult,,https://github.com/hungdinhxuan/MMS_TTS/blob/main/inference.py,spoof,TTS_German_m_1,./2024_FakeSample/TTS_Sample/TTS_German_m_1.wav
TTS_German_m_2.wav,TTS_German,VITS,German,Male,Adult,,https://github.com/hungdinhxuan/MMS_TTS/blob/main/inference.py,spoof,TTS_German_m_2,./2024_FakeSample/TTS_Sample/TTS_German_m_2.wav
TTS_German_m_3.wav,TTS_German,VITS,German,Male,Adult,,https://github.com/hungdinhxuan/MMS_TTS/blob/main/inference.py,spoof,TTS_German_m_3,./2024_FakeSample/TTS_Sample/TTS_German_m_3.wav
TTS_German_m_4.wav,TTS_German,VITS,German,Male,Adult,,https://github.com/hungdinhxuan/MMS_TTS/blob/main/inference.py,spoof,TTS_German_m_4,./2024_FakeSample/TTS_Sample/TTS_German_m_4.wav
