,file_path,subset,cat,utt,Utterence name (file name),Speaker name,TTS or VC,Is multi-speaker?,Language,Gender,Age,Noise type 1,Source link,path,group,Model,label
4606,vocoded/waveglow_LA_T_9918657.wav,train,-,waveglow_LA_T_9918657,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4607,vocoded/hn-sinc-nsf-hifi_LA_T_9918657.wav,train,-,hn-sinc-nsf-hifi_LA_T_9918657,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4608,bonafide/LA_T_7441106.wav,train,-,LA_T_7441106,-,-,-,-,-,-,-,-,-,-,LA2019,-,bonafide
4609,vocoded/hifigan_LA_T_7441106.wav,train,-,hifigan_LA_T_7441106,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4610,vocoded/waveglow_LA_T_7441106.wav,train,-,waveglow_LA_T_7441106,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4611,vocoded/hn-sinc-nsf-hifi_LA_T_7441106.wav,train,-,hn-sinc-nsf-hifi_LA_T_7441106,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4612,bonafide/LA_T_8507928.wav,train,-,LA_T_8507928,-,-,-,-,-,-,-,-,-,-,LA2019,-,bonafide
4613,vocoded/hifigan_LA_T_8507928.wav,train,-,hifigan_LA_T_8507928,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4614,vocoded/waveglow_LA_T_8507928.wav,train,-,waveglow_LA_T_8507928,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4615,vocoded/hn-sinc-nsf-hifi_LA_T_8507928.wav,train,-,hn-sinc-nsf-hifi_LA_T_8507928,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4616,bonafide/LA_T_9763100.wav,train,-,LA_T_9763100,-,-,-,-,-,-,-,-,-,-,LA2019,-,bonafide
4617,vocoded/hifigan_LA_T_9763100.wav,train,-,hifigan_LA_T_9763100,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4618,vocoded/waveglow_LA_T_9763100.wav,train,-,waveglow_LA_T_9763100,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4619,vocoded/hn-sinc-nsf-hifi_LA_T_9763100.wav,train,-,hn-sinc-nsf-hifi_LA_T_9763100,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4620,bonafide/LA_T_9896961.wav,train,-,LA_T_9896961,-,-,-,-,-,-,-,-,-,-,LA2019,-,bonafide
4621,vocoded/hifigan_LA_T_9896961.wav,train,-,hifigan_LA_T_9896961,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4622,vocoded/waveglow_LA_T_9896961.wav,train,-,waveglow_LA_T_9896961,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4623,vocoded/hn-sinc-nsf-hifi_LA_T_9896961.wav,train,-,hn-sinc-nsf-hifi_LA_T_9896961,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4624,bonafide/LA_T_4253209.wav,train,-,LA_T_4253209,-,-,-,-,-,-,-,-,-,-,LA2019,-,bonafide
4625,vocoded/hifigan_LA_T_4253209.wav,train,-,hifigan_LA_T_4253209,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4626,vocoded/waveglow_LA_T_4253209.wav,train,-,waveglow_LA_T_4253209,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4627,vocoded/hn-sinc-nsf-hifi_LA_T_4253209.wav,train,-,hn-sinc-nsf-hifi_LA_T_4253209,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4628,bonafide/LA_T_3995089.wav,train,-,LA_T_3995089,-,-,-,-,-,-,-,-,-,-,LA2019,-,bonafide
4629,vocoded/hifigan_LA_T_3995089.wav,train,-,hifigan_LA_T_3995089,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4630,vocoded/waveglow_LA_T_3995089.wav,train,-,waveglow_LA_T_3995089,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4631,vocoded/hn-sinc-nsf-hifi_LA_T_3995089.wav,train,-,hn-sinc-nsf-hifi_LA_T_3995089,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4632,bonafide/LA_T_1392484.wav,train,-,LA_T_1392484,-,-,-,-,-,-,-,-,-,-,LA2019,-,bonafide
4633,vocoded/hifigan_LA_T_1392484.wav,train,-,hifigan_LA_T_1392484,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4634,vocoded/waveglow_LA_T_1392484.wav,train,-,waveglow_LA_T_1392484,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4635,vocoded/hn-sinc-nsf-hifi_LA_T_1392484.wav,train,-,hn-sinc-nsf-hifi_LA_T_1392484,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4636,bonafide/LA_T_8038233.wav,train,-,LA_T_8038233,-,-,-,-,-,-,-,-,-,-,LA2019,-,bonafide
4637,vocoded/hifigan_LA_T_8038233.wav,train,-,hifigan_LA_T_8038233,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4638,vocoded/waveglow_LA_T_8038233.wav,train,-,waveglow_LA_T_8038233,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4639,vocoded/hn-sinc-nsf-hifi_LA_T_8038233.wav,train,-,hn-sinc-nsf-hifi_LA_T_8038233,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4640,bonafide/LA_T_5161420.wav,train,-,LA_T_5161420,-,-,-,-,-,-,-,-,-,-,LA2019,-,bonafide
4641,vocoded/hifigan_LA_T_5161420.wav,train,-,hifigan_LA_T_5161420,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4642,vocoded/waveglow_LA_T_5161420.wav,train,-,waveglow_LA_T_5161420,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4643,vocoded/hn-sinc-nsf-hifi_LA_T_5161420.wav,train,-,hn-sinc-nsf-hifi_LA_T_5161420,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4644,bonafide/LA_T_6057516.wav,train,-,LA_T_6057516,-,-,-,-,-,-,-,-,-,-,LA2019,-,bonafide
4645,vocoded/hifigan_LA_T_6057516.wav,train,-,hifigan_LA_T_6057516,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4646,vocoded/waveglow_LA_T_6057516.wav,train,-,waveglow_LA_T_6057516,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4647,vocoded/hn-sinc-nsf-hifi_LA_T_6057516.wav,train,-,hn-sinc-nsf-hifi_LA_T_6057516,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4648,bonafide/LA_T_8125498.wav,train,-,LA_T_8125498,-,-,-,-,-,-,-,-,-,-,LA2019,-,bonafide
4649,vocoded/hifigan_LA_T_8125498.wav,train,-,hifigan_LA_T_8125498,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4650,vocoded/waveglow_LA_T_8125498.wav,train,-,waveglow_LA_T_8125498,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4651,vocoded/hn-sinc-nsf-hifi_LA_T_8125498.wav,train,-,hn-sinc-nsf-hifi_LA_T_8125498,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4652,bonafide/LA_T_5919047.wav,train,-,LA_T_5919047,-,-,-,-,-,-,-,-,-,-,LA2019,-,bonafide
4653,vocoded/hifigan_LA_T_5919047.wav,train,-,hifigan_LA_T_5919047,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4654,vocoded/waveglow_LA_T_5919047.wav,train,-,waveglow_LA_T_5919047,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4655,vocoded/hn-sinc-nsf-hifi_LA_T_5919047.wav,train,-,hn-sinc-nsf-hifi_LA_T_5919047,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4656,bonafide/LA_T_3858431.wav,train,-,LA_T_3858431,-,-,-,-,-,-,-,-,-,-,LA2019,-,bonafide
4657,vocoded/hifigan_LA_T_3858431.wav,train,-,hifigan_LA_T_3858431,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4658,vocoded/waveglow_LA_T_3858431.wav,train,-,waveglow_LA_T_3858431,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4659,vocoded/hn-sinc-nsf-hifi_LA_T_3858431.wav,train,-,hn-sinc-nsf-hifi_LA_T_3858431,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4660,bonafide/LA_T_4778437.wav,train,-,LA_T_4778437,-,-,-,-,-,-,-,-,-,-,LA2019,-,bonafide
4661,vocoded/hifigan_LA_T_4778437.wav,train,-,hifigan_LA_T_4778437,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4662,vocoded/waveglow_LA_T_4778437.wav,train,-,waveglow_LA_T_4778437,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4663,vocoded/hn-sinc-nsf-hifi_LA_T_4778437.wav,train,-,hn-sinc-nsf-hifi_LA_T_4778437,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4664,bonafide/LA_T_1948575.wav,train,-,LA_T_1948575,-,-,-,-,-,-,-,-,-,-,LA2019,-,bonafide
4665,vocoded/hifigan_LA_T_1948575.wav,train,-,hifigan_LA_T_1948575,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4666,vocoded/waveglow_LA_T_1948575.wav,train,-,waveglow_LA_T_1948575,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4667,vocoded/hn-sinc-nsf-hifi_LA_T_1948575.wav,train,-,hn-sinc-nsf-hifi_LA_T_1948575,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4668,bonafide/LA_T_6203477.wav,train,-,LA_T_6203477,-,-,-,-,-,-,-,-,-,-,LA2019,-,bonafide
4669,vocoded/hifigan_LA_T_6203477.wav,train,-,hifigan_LA_T_6203477,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4670,vocoded/waveglow_LA_T_6203477.wav,train,-,waveglow_LA_T_6203477,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4671,vocoded/hn-sinc-nsf-hifi_LA_T_6203477.wav,train,-,hn-sinc-nsf-hifi_LA_T_6203477,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4672,bonafide/LA_T_4337007.wav,train,-,LA_T_4337007,-,-,-,-,-,-,-,-,-,-,LA2019,-,bonafide
4673,vocoded/hifigan_LA_T_4337007.wav,train,-,hifigan_LA_T_4337007,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4674,vocoded/waveglow_LA_T_4337007.wav,train,-,waveglow_LA_T_4337007,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4675,vocoded/hn-sinc-nsf-hifi_LA_T_4337007.wav,train,-,hn-sinc-nsf-hifi_LA_T_4337007,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4676,bonafide/LA_T_8686549.wav,train,-,LA_T_8686549,-,-,-,-,-,-,-,-,-,-,LA2019,-,bonafide
4677,vocoded/hifigan_LA_T_8686549.wav,train,-,hifigan_LA_T_8686549,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4678,vocoded/waveglow_LA_T_8686549.wav,train,-,waveglow_LA_T_8686549,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4679,vocoded/hn-sinc-nsf-hifi_LA_T_8686549.wav,train,-,hn-sinc-nsf-hifi_LA_T_8686549,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4680,bonafide/LA_T_4027900.wav,train,-,LA_T_4027900,-,-,-,-,-,-,-,-,-,-,LA2019,-,bonafide
4681,vocoded/hifigan_LA_T_4027900.wav,train,-,hifigan_LA_T_4027900,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4682,vocoded/waveglow_LA_T_4027900.wav,train,-,waveglow_LA_T_4027900,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4683,vocoded/hn-sinc-nsf-hifi_LA_T_4027900.wav,train,-,hn-sinc-nsf-hifi_LA_T_4027900,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4684,bonafide/LA_T_8651042.wav,train,-,LA_T_8651042,-,-,-,-,-,-,-,-,-,-,LA2019,-,bonafide
4685,vocoded/hifigan_LA_T_8651042.wav,train,-,hifigan_LA_T_8651042,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4686,vocoded/waveglow_LA_T_8651042.wav,train,-,waveglow_LA_T_8651042,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4687,vocoded/hn-sinc-nsf-hifi_LA_T_8651042.wav,train,-,hn-sinc-nsf-hifi_LA_T_8651042,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4688,bonafide/LA_T_1433631.wav,train,-,LA_T_1433631,-,-,-,-,-,-,-,-,-,-,LA2019,-,bonafide
4689,vocoded/hifigan_LA_T_1433631.wav,train,-,hifigan_LA_T_1433631,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4690,vocoded/waveglow_LA_T_1433631.wav,train,-,waveglow_LA_T_1433631,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4691,vocoded/hn-sinc-nsf-hifi_LA_T_1433631.wav,train,-,hn-sinc-nsf-hifi_LA_T_1433631,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4692,bonafide/LA_T_7133372.wav,train,-,LA_T_7133372,-,-,-,-,-,-,-,-,-,-,LA2019,-,bonafide
4693,vocoded/hifigan_LA_T_7133372.wav,train,-,hifigan_LA_T_7133372,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4694,vocoded/waveglow_LA_T_7133372.wav,train,-,waveglow_LA_T_7133372,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4695,vocoded/hn-sinc-nsf-hifi_LA_T_7133372.wav,train,-,hn-sinc-nsf-hifi_LA_T_7133372,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4696,bonafide/LA_T_4606578.wav,train,-,LA_T_4606578,-,-,-,-,-,-,-,-,-,-,LA2019,-,bonafide
4697,vocoded/hifigan_LA_T_4606578.wav,train,-,hifigan_LA_T_4606578,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4698,vocoded/waveglow_LA_T_4606578.wav,train,-,waveglow_LA_T_4606578,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4699,vocoded/hn-sinc-nsf-hifi_LA_T_4606578.wav,train,-,hn-sinc-nsf-hifi_LA_T_4606578,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4700,bonafide/LA_T_6555022.wav,train,-,LA_T_6555022,-,-,-,-,-,-,-,-,-,-,LA2019,-,bonafide
4701,vocoded/hifigan_LA_T_6555022.wav,train,-,hifigan_LA_T_6555022,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4702,vocoded/waveglow_LA_T_6555022.wav,train,-,waveglow_LA_T_6555022,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4703,vocoded/hn-sinc-nsf-hifi_LA_T_6555022.wav,train,-,hn-sinc-nsf-hifi_LA_T_6555022,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4704,bonafide/LA_T_2299372.wav,train,-,LA_T_2299372,-,-,-,-,-,-,-,-,-,-,LA2019,-,bonafide
4705,vocoded/hifigan_LA_T_2299372.wav,train,-,hifigan_LA_T_2299372,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4706,vocoded/waveglow_LA_T_2299372.wav,train,-,waveglow_LA_T_2299372,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4707,vocoded/hn-sinc-nsf-hifi_LA_T_2299372.wav,train,-,hn-sinc-nsf-hifi_LA_T_2299372,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4708,bonafide/LA_T_9745018.wav,train,-,LA_T_9745018,-,-,-,-,-,-,-,-,-,-,LA2019,-,bonafide
4709,vocoded/hifigan_LA_T_9745018.wav,train,-,hifigan_LA_T_9745018,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4710,vocoded/waveglow_LA_T_9745018.wav,train,-,waveglow_LA_T_9745018,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4711,vocoded/hn-sinc-nsf-hifi_LA_T_9745018.wav,train,-,hn-sinc-nsf-hifi_LA_T_9745018,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4712,bonafide/LA_T_4543133.wav,train,-,LA_T_4543133,-,-,-,-,-,-,-,-,-,-,LA2019,-,bonafide
4713,vocoded/hifigan_LA_T_4543133.wav,train,-,hifigan_LA_T_4543133,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4714,vocoded/waveglow_LA_T_4543133.wav,train,-,waveglow_LA_T_4543133,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4715,vocoded/hn-sinc-nsf-hifi_LA_T_4543133.wav,train,-,hn-sinc-nsf-hifi_LA_T_4543133,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4716,bonafide/LA_T_5953323.wav,train,-,LA_T_5953323,-,-,-,-,-,-,-,-,-,-,LA2019,-,bonafide
4717,vocoded/hifigan_LA_T_5953323.wav,train,-,hifigan_LA_T_5953323,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4718,vocoded/waveglow_LA_T_5953323.wav,train,-,waveglow_LA_T_5953323,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4719,vocoded/hn-sinc-nsf-hifi_LA_T_5953323.wav,train,-,hn-sinc-nsf-hifi_LA_T_5953323,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4720,bonafide/LA_T_3570279.wav,train,-,LA_T_3570279,-,-,-,-,-,-,-,-,-,-,LA2019,-,bonafide
4721,vocoded/hifigan_LA_T_3570279.wav,train,-,hifigan_LA_T_3570279,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4722,vocoded/waveglow_LA_T_3570279.wav,train,-,waveglow_LA_T_3570279,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4723,vocoded/hn-sinc-nsf-hifi_LA_T_3570279.wav,train,-,hn-sinc-nsf-hifi_LA_T_3570279,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4724,bonafide/LA_T_1034923.wav,train,-,LA_T_1034923,-,-,-,-,-,-,-,-,-,-,LA2019,-,bonafide
4725,vocoded/hifigan_LA_T_1034923.wav,train,-,hifigan_LA_T_1034923,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4726,vocoded/waveglow_LA_T_1034923.wav,train,-,waveglow_LA_T_1034923,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4727,vocoded/hn-sinc-nsf-hifi_LA_T_1034923.wav,train,-,hn-sinc-nsf-hifi_LA_T_1034923,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4728,bonafide/LA_T_1636151.wav,train,-,LA_T_1636151,-,-,-,-,-,-,-,-,-,-,LA2019,-,bonafide
4729,vocoded/hifigan_LA_T_1636151.wav,train,-,hifigan_LA_T_1636151,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4730,vocoded/waveglow_LA_T_1636151.wav,train,-,waveglow_LA_T_1636151,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4731,vocoded/hn-sinc-nsf-hifi_LA_T_1636151.wav,train,-,hn-sinc-nsf-hifi_LA_T_1636151,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4732,bonafide/LA_T_2682425.wav,train,-,LA_T_2682425,-,-,-,-,-,-,-,-,-,-,LA2019,-,bonafide
4733,vocoded/hifigan_LA_T_2682425.wav,train,-,hifigan_LA_T_2682425,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4734,vocoded/waveglow_LA_T_2682425.wav,train,-,waveglow_LA_T_2682425,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4735,vocoded/hn-sinc-nsf-hifi_LA_T_2682425.wav,train,-,hn-sinc-nsf-hifi_LA_T_2682425,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4736,bonafide/LA_T_2716529.wav,train,-,LA_T_2716529,-,-,-,-,-,-,-,-,-,-,LA2019,-,bonafide
4737,vocoded/hifigan_LA_T_2716529.wav,train,-,hifigan_LA_T_2716529,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4738,vocoded/waveglow_LA_T_2716529.wav,train,-,waveglow_LA_T_2716529,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4739,vocoded/hn-sinc-nsf-hifi_LA_T_2716529.wav,train,-,hn-sinc-nsf-hifi_LA_T_2716529,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4740,bonafide/LA_T_8285892.wav,train,-,LA_T_8285892,-,-,-,-,-,-,-,-,-,-,LA2019,-,bonafide
4741,vocoded/hifigan_LA_T_8285892.wav,train,-,hifigan_LA_T_8285892,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4742,vocoded/waveglow_LA_T_8285892.wav,train,-,waveglow_LA_T_8285892,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4743,vocoded/hn-sinc-nsf-hifi_LA_T_8285892.wav,train,-,hn-sinc-nsf-hifi_LA_T_8285892,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4744,bonafide/LA_T_4235900.wav,train,-,LA_T_4235900,-,-,-,-,-,-,-,-,-,-,LA2019,-,bonafide
4745,vocoded/hifigan_LA_T_4235900.wav,train,-,hifigan_LA_T_4235900,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4746,vocoded/waveglow_LA_T_4235900.wav,train,-,waveglow_LA_T_4235900,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4747,vocoded/hn-sinc-nsf-hifi_LA_T_4235900.wav,train,-,hn-sinc-nsf-hifi_LA_T_4235900,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4748,bonafide/LA_T_4310384.wav,train,-,LA_T_4310384,-,-,-,-,-,-,-,-,-,-,LA2019,-,bonafide
4749,vocoded/hifigan_LA_T_4310384.wav,train,-,hifigan_LA_T_4310384,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4750,vocoded/waveglow_LA_T_4310384.wav,train,-,waveglow_LA_T_4310384,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4751,vocoded/hn-sinc-nsf-hifi_LA_T_4310384.wav,train,-,hn-sinc-nsf-hifi_LA_T_4310384,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4752,bonafide/LA_T_3076054.wav,train,-,LA_T_3076054,-,-,-,-,-,-,-,-,-,-,LA2019,-,bonafide
4753,vocoded/hifigan_LA_T_3076054.wav,train,-,hifigan_LA_T_3076054,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4754,vocoded/waveglow_LA_T_3076054.wav,train,-,waveglow_LA_T_3076054,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4755,vocoded/hn-sinc-nsf-hifi_LA_T_3076054.wav,train,-,hn-sinc-nsf-hifi_LA_T_3076054,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4756,bonafide/LA_T_6436385.wav,train,-,LA_T_6436385,-,-,-,-,-,-,-,-,-,-,LA2019,-,bonafide
4757,vocoded/hifigan_LA_T_6436385.wav,train,-,hifigan_LA_T_6436385,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4758,vocoded/waveglow_LA_T_6436385.wav,train,-,waveglow_LA_T_6436385,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4759,vocoded/hn-sinc-nsf-hifi_LA_T_6436385.wav,train,-,hn-sinc-nsf-hifi_LA_T_6436385,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4760,bonafide/LA_T_9270440.wav,train,-,LA_T_9270440,-,-,-,-,-,-,-,-,-,-,LA2019,-,bonafide
4761,vocoded/hifigan_LA_T_9270440.wav,train,-,hifigan_LA_T_9270440,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4762,vocoded/waveglow_LA_T_9270440.wav,train,-,waveglow_LA_T_9270440,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4763,vocoded/hn-sinc-nsf-hifi_LA_T_9270440.wav,train,-,hn-sinc-nsf-hifi_LA_T_9270440,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4764,bonafide/LA_T_5837486.wav,train,-,LA_T_5837486,-,-,-,-,-,-,-,-,-,-,LA2019,-,bonafide
4765,vocoded/hifigan_LA_T_5837486.wav,train,-,hifigan_LA_T_5837486,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4766,vocoded/waveglow_LA_T_5837486.wav,train,-,waveglow_LA_T_5837486,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4767,vocoded/hn-sinc-nsf-hifi_LA_T_5837486.wav,train,-,hn-sinc-nsf-hifi_LA_T_5837486,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4768,bonafide/LA_T_3744808.wav,train,-,LA_T_3744808,-,-,-,-,-,-,-,-,-,-,LA2019,-,bonafide
4769,vocoded/hifigan_LA_T_3744808.wav,train,-,hifigan_LA_T_3744808,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4770,vocoded/waveglow_LA_T_3744808.wav,train,-,waveglow_LA_T_3744808,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4771,vocoded/hn-sinc-nsf-hifi_LA_T_3744808.wav,train,-,hn-sinc-nsf-hifi_LA_T_3744808,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4772,bonafide/LA_T_1222609.wav,train,-,LA_T_1222609,-,-,-,-,-,-,-,-,-,-,LA2019,-,bonafide
4773,vocoded/hifigan_LA_T_1222609.wav,train,-,hifigan_LA_T_1222609,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4774,vocoded/waveglow_LA_T_1222609.wav,train,-,waveglow_LA_T_1222609,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4775,vocoded/hn-sinc-nsf-hifi_LA_T_1222609.wav,train,-,hn-sinc-nsf-hifi_LA_T_1222609,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4776,bonafide/LA_T_3153194.wav,train,-,LA_T_3153194,-,-,-,-,-,-,-,-,-,-,LA2019,-,bonafide
4777,vocoded/hifigan_LA_T_3153194.wav,train,-,hifigan_LA_T_3153194,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4778,vocoded/waveglow_LA_T_3153194.wav,train,-,waveglow_LA_T_3153194,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4779,vocoded/hn-sinc-nsf-hifi_LA_T_3153194.wav,train,-,hn-sinc-nsf-hifi_LA_T_3153194,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4780,bonafide/LA_T_3643681.wav,train,-,LA_T_3643681,-,-,-,-,-,-,-,-,-,-,LA2019,-,bonafide
4781,vocoded/hifigan_LA_T_3643681.wav,train,-,hifigan_LA_T_3643681,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4782,vocoded/waveglow_LA_T_3643681.wav,train,-,waveglow_LA_T_3643681,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4783,vocoded/hn-sinc-nsf-hifi_LA_T_3643681.wav,train,-,hn-sinc-nsf-hifi_LA_T_3643681,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4784,bonafide/LA_T_1820456.wav,train,-,LA_T_1820456,-,-,-,-,-,-,-,-,-,-,LA2019,-,bonafide
4785,vocoded/hifigan_LA_T_1820456.wav,train,-,hifigan_LA_T_1820456,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
4786,vocoded/waveglow_LA_T_1820456.wav,train,-,waveglow_LA_T_1820456,-,-,-,-,-,-,-,-,-,-,LA2019,-,spoof
